year,season,scheme,state,district.farmerCount,district.application.loanee,district.nonLoanee,district.areaInsured (th.ha),district.sumInsured (lac.),district.farmerShare (lac.),district.goiShare (lac.),district.stateShare (lac.),district.gender.male (%),district.gender.female (%),district.gender.transgender (%),district.category.sc (%),district.category.st (%),district.category.obc (%),district.category.gen (%),district.type.marginal (%),district.type.small (%),district.type.other (%),district.iuCount,district.updatedAt,district.districtName,district.districtCode,district.scheme,district.grossPremium (lac.),district.nextLevelParams
2019,Kharif,PMFBY,TELANGANA,6198,6454.0,31,6.83,5741.56,114.83,99.04,99.04,80.34,19.61,0.05,11.04,10.81,53.25,24.9,11.94,66.43,21.63,175,11-02-2023 01:02 AM,Jangaon,929,04,312.91,levelCode=929&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,3606,3640.0,43,3.83,3254.8,65.1,85.44,85.44,71.33,28.67,0.0,11.21,10.48,51.07,27.24,15.97,72.6,11.43,184,11-02-2023 01:02 AM,Jayashankar,930,04,235.98,levelCode=930&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,15345,16820.0,2918,19.55,13901.65,278.03,381.6,381.6,76.24,23.7,0.06,8.58,0.63,61.72,29.07,14.18,63.99,21.83,182,11-02-2023 01:02 AM,Jogulamba,931,04,1041.23,levelCode=931&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,26153,24012.0,4909,28.23,21875.11,437.5,282.73,282.73,68.59,31.34,0.07,7.45,9.45,62.08,21.02,30.37,64.24,5.39,436,11-02-2023 01:02 AM,Kamareddy,932,04,1002.96,levelCode=932&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,22029,22368.0,338,22.86,19356.78,387.14,196.79,196.79,78.23,21.73,0.04,9.92,1.08,54.46,34.54,34.6,56.7,8.7,225,11-02-2023 01:02 AM,Karimnagar,534,04,780.72,levelCode=534&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,9889,10264.0,730,11.39,9287.07,185.74,25.48,25.48,67.45,32.5,0.05,5.28,4.92,41.38,48.42,21.08,69.6,9.32,306,11-02-2023 01:02 AM,Khammam,541,04,236.7,levelCode=541&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,3879,3991.0,88,3.37,2832.19,56.64,56.85,56.85,71.34,28.63,0.03,16.72,11.4,60.65,11.23,26.21,68.74,5.05,185,11-02-2023 01:02 AM,Komaram Bheem,933,04,170.34,levelCode=933&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,7182,5887.0,2309,7.35,6170.42,123.41,20.4,20.4,74.85,25.13,0.02,4.14,36.49,40.3,19.07,25.4,68.09,6.51,230,11-02-2023 01:02 AM,Mahabubabad,934,04,164.21,levelCode=934&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,18923,16672.0,6571,21.86,16029.85,320.6,780.67,780.67,74.43,25.52,0.05,8.24,10.9,57.77,23.09,15.31,72.96,11.73,206,11-02-2023 01:02 AM,Mahbubnagar,538,04,1881.94,levelCode=538&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,29508,30562.0,235,29.51,25069.77,501.39,219.56,219.56,73.19,26.77,0.04,17.14,6.71,57.38,18.77,26.29,69.36,4.35,365,11-02-2023 01:02 AM,Mancherial,935,04,940.51,levelCode=935&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,13861,13305.0,1965,12.82,10705.94,214.12,29.4,29.4,69.26,30.71,0.03,9.94,9.27,59.14,21.65,23.48,65.67,10.85,369,11-02-2023 01:02 AM,Medak,535,04,272.92,levelCode=535&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,1227,1248.0,54,0.65,539.86,10.8,3.66,3.66,82.1,17.9,0.0,4.38,1.15,47.31,47.16,12.44,83.18,4.38,82,11-02-2023 01:02 AM,Medchal-Malkajgiri,936,04,18.12,levelCode=936&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,4213,4542.0,53,4.91,4164.58,83.29,119.68,119.68,65.9,34.08,0.02,5.11,24.57,50.36,19.96,28.01,69.14,2.85,179,11-02-2023 01:02 AM,Mulugu,985,04,322.65,levelCode=985&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,35413,27531.0,13315,39.45,25949.62,518.99,2742.89,2742.89,70.96,29.01,0.03,10.19,7.45,43.14,39.22,6.21,88.67,5.12,342,11-02-2023 01:02 AM,Nagarkurnool,937,04,6004.77,levelCode=937&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,17738,17854.0,1004,20.76,17383.6,347.67,50.79,50.79,67.69,32.25,0.06,7.59,7.89,48.14,36.38,24.31,64.12,11.57,493,11-02-2023 01:02 AM,Nalgonda,539,04,449.25,levelCode=539&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,9104,9626.0,645,11.19,9298.47,185.97,2.71,2.71,75.56,24.36,0.08,5.82,5.17,56.23,32.78,11.99,74.32,13.69,233,11-02-2023 01:02 AM,Narayanpet,986,04,191.39,levelCode=986&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,25594,25291.0,5354,23.14,18825.72,505.74,170.49,170.49,70.93,29.0,0.07,8.84,8.19,52.58,30.39,15.61,78.1,6.29,251,11-02-2023 01:02 AM,Nirmal,938,04,846.72,levelCode=938&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,41335,45055.0,160,43.6,40113.05,1047.35,679.27,679.27,63.05,36.89,0.06,9.26,7.94,50.23,32.57,29.21,62.78,8.01,452,11-02-2023 01:02 AM,Nizamabad,533,04,2405.89,levelCode=533&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,13240,14206.0,157,13.01,11049.82,221.0,110.65,110.65,76.13,23.8,0.07,7.05,1.36,64.73,26.86,27.44,64.71,7.85,210,11-02-2023 01:02 AM,Peddapalli,939,04,442.3,levelCode=939&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,8021,8603.0,88,8.53,7235.71,144.71,37.25,37.25,70.34,29.64,0.02,10.38,5.88,47.11,36.63,26.2,63.46,10.34,169,11-02-2023 01:02 AM,Rajanna,940,04,219.21,levelCode=940&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,18456,14350.0,11637,19.15,12701.77,254.04,777.22,777.22,73.11,26.79,0.1,8.61,12.19,52.78,26.42,12.12,78.14,9.74,326,11-02-2023 01:02 AM,Rangareddy,537,04,1808.48,levelCode=537&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,4414,3051.0,1978,4.62,3277.9,67.16,61.59,61.59,71.92,28.0,0.08,10.34,4.73,55.66,29.27,10.86,77.69,11.45,255,11-02-2023 01:02 AM,Sangareddy,941,04,190.34,levelCode=941&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,32412,21776.0,18679,34.79,26429.17,528.58,1988.34,1988.34,70.0,29.96,0.04,9.32,2.41,57.58,30.69,13.86,79.01,7.13,287,11-02-2023 01:02 AM,Siddipet,942,04,4505.26,levelCode=942&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,18320,18605.0,1274,20.9,17228.35,344.57,23.39,23.39,71.27,28.63,0.1,5.87,15.29,45.17,33.67,27.5,63.94,8.56,288,11-02-2023 01:02 AM,Suryapet,943,04,391.35,levelCode=943&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,16253,16826.0,503,13.66,9894.97,240.99,138.54,138.54,73.61,26.37,0.02,13.51,10.42,40.21,35.86,23.6,68.16,8.24,237,11-02-2023 01:02 AM,Vikarabad,944,04,518.07,levelCode=944&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,17122,17815.0,936,21.45,16863.82,337.28,460.11,460.11,76.09,23.82,0.09,5.57,6.57,53.9,33.96,18.39,65.78,15.83,236,11-02-2023 01:02 AM,Wanaparthy,945,04,1257.5,levelCode=945&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,5630,5837.0,234,5.96,5371.55,120.6,16.33,16.33,78.78,21.1,0.12,5.73,24.36,53.32,16.59,26.21,52.45,21.34,210,11-02-2023 01:02 AM,Warangal Rural,946,04,153.26,levelCode=946&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,4965,5029.0,78,5.17,4357.01,87.14,24.19,24.19,83.2,16.8,-0.0,12.75,2.17,59.06,26.02,35.42,55.39,9.19,121,11-02-2023 01:02 AM,Warangal Urban,947,04,135.52,levelCode=947&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TELANGANA,14652,15234.0,434,17.16,14397.23,287.94,43.72,43.72,73.39,26.58,0.03,7.42,6.21,52.22,34.15,22.76,67.89,9.35,326,11-02-2023 01:02 AM,Yadadri,948,04,375.38,levelCode=948&levelNo=3&stateCode=36&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TRIPURA,2438,175.0,2726,0.41,243.03,4.86,0.0,0.0,87.94,12.03,0.03,21.68,39.02,16.68,22.62,6.96,41.43,51.61,103,11-02-2023 01:02 AM,Dhalai,291,04,4.86,levelCode=291&levelNo=3&stateCode=16&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TRIPURA,8106,150.0,8851,1.86,1125.77,22.51,7.49,7.49,79.39,20.6,0.01,8.2,32.34,4.96,54.5,2.02,97.81,0.17,173,11-02-2023 01:02 AM,Gomati,915,04,37.49,levelCode=915&levelNo=3&stateCode=16&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TRIPURA,2126,343.0,1886,0.46,277.51,5.55,0.0,0.0,86.45,13.55,-0.0,11.84,39.93,12.47,35.76,4.13,95.2,0.67,117,11-02-2023 01:02 AM,Khowai,916,04,5.55,levelCode=916&levelNo=3&stateCode=16&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TRIPURA,1663,67.0,2068,0.37,220.04,4.4,0.0,0.0,93.58,6.42,0.0,17.56,7.68,18.31,56.45,38.74,60.94,0.32,89,11-02-2023 01:02 AM,North Tripura,292,04,4.4,levelCode=292&levelNo=3&stateCode=16&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TRIPURA,4142,136.0,4383,0.48,290.93,5.82,1.99,1.99,90.73,9.27,-0.0,7.1,14.07,11.73,67.1,18.7,80.06,1.24,158,11-02-2023 01:02 AM,Sepahijala,917,04,9.8,levelCode=917&levelNo=3&stateCode=16&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TRIPURA,3366,591.0,3045,0.77,465.82,9.32,0.9058,0.9058,90.95,9.05,-0.0,7.34,21.12,7.54,64.0,10.15,89.3,0.55,151,11-02-2023 01:02 AM,South Tripura,290,04,11.13,levelCode=290&levelNo=3&stateCode=16&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TRIPURA,1709,142.0,1784,0.33,195.81,3.92,0.0,0.0,87.9,12.1,-0.0,12.77,16.36,14.85,56.02,4.21,94.44,1.35,79,11-02-2023 01:02 AM,Unakoti,918,04,3.92,levelCode=918&levelNo=3&stateCode=16&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,TRIPURA,4157,346.0,4242,0.64,387.88,7.76,0.0,0.0,86.38,13.62,0.0,9.37,23.41,9.74,57.48,6.69,82.56,10.75,155,11-02-2023 01:02 AM,West Tripura,289,04,7.76,levelCode=289&levelNo=3&stateCode=16&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,20908,22963.0,69,20.95,4854.17,97.08,69.62,69.62,92.43,7.53,0.04,3.67,0.53,37.71,58.09,31.15,60.36,8.49,608,11-02-2023 01:02 AM,Agra,146,04,236.32,levelCode=146&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,27428,32307.0,532,22.58,12171.26,243.42,0.0082,0.0082,89.14,10.82,0.04,2.94,0.23,33.23,63.6,43.82,50.16,6.02,842,11-02-2023 01:02 AM,Aligarh,143,04,243.44,levelCode=143&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,39700,46286.0,373,34.25,15429.65,308.59,460.61,460.61,91.3,8.63,0.07,6.97,0.41,52.79,39.83,48.1,42.9,9.0,1497,11-02-2023 01:02 AM,Allahabad,175,04,1229.81,levelCode=175&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,28126,30721.0,178,19.7,9849.81,197.0,102.44,102.44,92.9,7.05,0.05,7.02,0.16,53.89,38.93,58.23,39.35,2.42,924,11-02-2023 01:02 AM,Ambedkar Nagar,178,04,401.88,levelCode=178&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,34681,36263.0,22,23.88,13133.09,262.66,65.66,65.66,89.14,10.85,0.01,7.26,0.07,17.94,74.73,20.0,76.92,3.08,680,11-02-2023 01:02 AM,Amethi,900,04,393.98,levelCode=900&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,7160,8089.0,3,4.22,2233.95,44.68,38.01,38.01,86.99,13.0,0.01,5.56,0.33,48.44,45.67,38.36,57.48,4.16,352,11-02-2023 01:02 AM,Amroha,137,04,120.7,levelCode=137&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,15943,18315.0,14,17.37,6569.93,131.4,29.3,29.3,93.01,6.96,0.03,3.67,0.23,27.91,68.19,24.61,63.5,11.89,465,11-02-2023 01:02 AM,Auraiya,162,04,190.0,levelCode=162&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,15295,16578.0,265,10.88,4517.53,90.35,90.35,90.35,91.35,8.61,0.04,8.37,0.34,44.56,46.73,59.24,37.2,3.56,1475,11-02-2023 01:02 AM,Azamgarh,191,04,271.05,levelCode=191&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,1188,1327.0,3,0.61,496.56,9.93,4.69,4.69,90.75,9.25,0.0,1.58,0.15,68.65,29.62,57.44,38.2,4.36,78,11-02-2023 01:02 AM,Baghpat,139,04,19.31,levelCode=139&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,44976,47047.0,749,33.11,17869.83,357.4,32.39,32.39,90.71,9.25,0.04,3.5,0.67,28.52,67.31,32.23,63.31,4.46,1020,11-02-2023 01:02 AM,Bahraich,180,04,422.18,levelCode=180&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,16873,18027.0,199,15.37,7991.71,159.83,292.75,292.75,92.44,7.54,0.02,0.91,0.68,16.56,81.85,15.93,77.67,6.4,738,11-02-2023 01:02 AM,Ballia,193,04,745.33,levelCode=193&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,12011,11730.0,683,8.49,4159.06,83.18,33.27,33.27,90.07,9.87,0.06,6.24,0.64,41.71,51.41,50.94,44.0,5.06,604,11-02-2023 01:02 AM,Balrampur,182,04,149.72,levelCode=182&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,27440,34932.0,14004,33.35,11745.08,234.9,577.6,577.6,88.79,11.17,0.04,4.03,0.99,42.05,52.93,13.35,81.69,4.96,464,11-02-2023 01:02 AM,Banda,170,04,1390.1,levelCode=170&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,95794,95727.0,8145,56.4,27328.87,546.58,903.07,903.07,91.51,8.44,0.05,11.06,0.73,45.69,42.52,48.92,49.04,2.04,1165,11-02-2023 01:02 AM,Bara Banki,176,04,2352.72,levelCode=176&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,20028,23943.0,37,15.87,10990.99,219.82,265.95,265.95,91.9,8.06,0.04,3.52,0.17,61.47,34.84,38.16,55.39,6.45,1018,11-02-2023 01:02 AM,Bareilly,150,04,751.72,levelCode=150&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,23534,24244.0,42,19.37,9358.07,187.16,233.95,233.95,93.22,6.75,0.03,2.1,0.57,17.43,79.9,17.5,73.5,9.0,1231,11-02-2023 01:02 AM,Basti,185,04,655.06,levelCode=185&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,6799,7264.0,2753,4.76,2292.51,45.85,88.48,88.48,87.42,12.54,0.04,3.68,0.42,32.38,63.52,28.0,70.27,1.73,484,11-02-2023 01:02 AM,Bhadohi,198,04,222.81,levelCode=198&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,857,855.0,22,1.05,782.45,15.65,1.76,1.76,92.59,7.41,-0.0,1.71,0.11,19.84,78.34,44.24,30.44,25.32,321,11-02-2023 01:02 AM,Bijnor,134,04,19.17,levelCode=134&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,20865,26448.0,1011,19.2,8930.85,178.62,1.92,1.92,91.24,8.66,0.1,5.67,0.36,48.83,45.14,39.27,55.43,5.3,949,11-02-2023 01:02 AM,Budaun,149,04,182.46,levelCode=149&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,43707,45475.0,39,28.79,20055.1,401.1,99.13,99.13,95.1,4.89,0.01,1.01,0.03,6.84,92.12,30.07,67.7,2.23,873,11-02-2023 01:02 AM,Bulandshahr,142,04,599.36,levelCode=142&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,14425,16189.0,22,15.74,7868.75,157.37,78.79,78.79,88.11,11.79,0.1,4.35,0.33,38.92,56.4,42.01,47.17,10.82,658,11-02-2023 01:02 AM,Chandauli,196,04,314.95,levelCode=196&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,10278,15400.0,564,14.65,5562.25,111.24,236.18,236.18,91.62,8.37,0.01,7.44,0.39,40.8,51.37,34.78,53.36,11.86,308,11-02-2023 01:02 AM,Chitrakoot,171,04,583.6,levelCode=171&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,31834,31948.0,15775,24.31,12153.53,243.07,729.01,729.01,90.18,9.82,-0.0,3.19,1.33,30.48,65.0,14.54,80.29,5.17,1014,11-02-2023 01:02 AM,Deoria,190,04,1701.09,levelCode=190&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,9905,11342.0,738,8.73,4262.3,85.25,57.79,57.79,88.75,11.2,0.05,3.71,0.99,49.16,46.14,50.33,41.97,7.7,514,11-02-2023 01:02 AM,Etah,201,04,200.83,levelCode=201&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,16740,18146.0,166,19.5,7855.76,157.11,96.58,96.58,92.46,7.51,0.03,2.65,0.52,29.91,66.92,20.24,71.26,8.5,453,11-02-2023 01:02 AM,Etawah,161,04,350.27,levelCode=161&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,35153,37433.0,67,20.91,10037.85,200.76,50.19,50.19,92.6,7.37,0.03,6.26,0.49,41.22,52.03,49.8,45.84,4.36,818,11-02-2023 01:02 AM,Faizabad,177,04,301.14,levelCode=177&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,16397,18069.0,2,13.64,5814.34,116.29,98.47,98.47,92.42,7.53,0.05,3.19,0.61,55.5,40.7,43.53,50.17,6.3,552,11-02-2023 01:02 AM,Farrukhabad,159,04,313.23,levelCode=159&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,56905,59722.0,17,46.96,21316.56,426.33,125.54,125.54,92.05,7.92,0.03,3.82,0.35,30.67,65.16,27.01,68.88,4.11,757,11-02-2023 01:02 AM,Fatehpur,172,04,677.41,levelCode=172&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,18340,20587.0,811,17.01,5883.61,117.67,12.49,12.49,91.54,8.39,0.07,4.25,0.47,54.2,41.08,26.9,61.7,11.4,535,11-02-2023 01:02 AM,Firozabad,147,04,142.65,levelCode=147&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,5483,6920.0,36,4.43,2872.05,57.44,0.3543,0.3543,91.12,8.86,0.02,3.36,0.4,29.14,67.1,45.95,49.24,4.81,132,11-02-2023 01:02 AM,Gautam Buddha Nagar,141,04,58.15,levelCode=141&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,1215,1739.0,36,0.78,435.54,8.71,1.09,1.09,92.06,7.94,-0.0,2.42,0.11,28.68,68.79,54.59,39.66,5.75,91,11-02-2023 01:02 AM,Ghaziabad,140,04,10.89,levelCode=140&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,30793,35769.0,1095,21.73,12051.85,241.04,301.97,301.97,90.77,9.13,0.1,7.97,0.93,47.15,43.95,52.49,43.09,4.42,1137,11-02-2023 01:02 AM,Ghazipur,195,04,844.98,levelCode=195&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,14434,15785.0,674,8.58,4442.28,88.84,78.57,78.57,91.89,8.1,0.01,2.53,0.29,17.64,79.54,31.8,66.06,2.14,1045,11-02-2023 01:02 AM,Gonda,183,04,245.98,levelCode=183&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,29006,35661.0,2341,26.28,12870.63,257.41,656.34,656.34,92.28,7.7,0.02,1.76,0.19,22.47,75.58,17.76,75.02,7.22,1240,11-02-2023 01:02 AM,Gorakhpur,188,04,1570.09,levelCode=188&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,26919,30727.0,501,41.85,8376.76,167.53,367.59,367.59,73.07,26.86,0.07,6.2,0.43,54.01,39.36,20.35,61.28,18.37,335,11-02-2023 01:02 AM,Hamirpur,168,04,902.71,levelCode=168&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,3430,3752.0,74,2.04,1480.7,29.61,0.0,0.0,88.16,11.81,0.03,1.93,0.29,31.97,65.81,53.76,37.92,8.32,239,11-02-2023 01:02 AM,Hapur,901,04,29.61,levelCode=901&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,31449,34302.0,30,26.84,12435.85,248.72,189.08,189.08,92.96,7.0,0.04,12.11,0.42,26.37,61.1,44.47,49.91,5.62,1160,11-02-2023 01:02 AM,Hardoi,155,04,626.88,levelCode=155&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,13484,17999.0,3,12.33,5603.54,112.07,71.58,71.58,89.88,10.1,0.02,5.94,0.55,32.72,60.79,42.35,51.87,5.78,455,11-02-2023 01:02 AM,Hathras,144,04,255.23,levelCode=144&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,48033,54285.0,1582,81.15,16396.54,327.93,1543.72,1543.72,91.0,8.96,0.04,5.05,0.23,31.77,62.95,24.4,61.51,14.09,573,11-02-2023 01:02 AM,Jalaun,165,04,3415.37,levelCode=165&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,16920,18734.0,575,9.64,3671.31,73.43,4.15,4.15,89.34,10.61,0.05,8.46,0.37,52.29,38.88,72.63,25.41,1.96,1533,11-02-2023 01:02 AM,Jaunpur,194,04,81.73,levelCode=194&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,83575,203827.0,1332,165.52,49264.66,985.28,5265.91,5265.91,93.37,6.54,0.09,7.8,1.11,34.66,56.43,37.9,48.02,14.08,490,11-02-2023 01:02 AM,Jhansi,166,04,11517.1,levelCode=166&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,24732,27381.0,998,25.83,7955.47,159.11,21.52,21.52,92.65,7.33,0.02,3.4,1.03,45.14,50.43,50.1,44.89,5.01,447,11-02-2023 01:02 AM,Kannauj,160,04,202.15,levelCode=160&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,38210,41954.0,12,35.33,15054.88,301.1,140.41,140.41,93.64,6.28,0.08,5.81,0.84,29.54,63.81,28.71,65.86,5.43,631,11-02-2023 01:02 AM,Kanpur Dehat,163,04,581.92,levelCode=163&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,39973,43431.0,0,34.28,13698.46,273.97,2434.95,2434.95,92.05,7.9,0.05,7.33,0.51,34.12,58.04,42.08,54.98,2.94,427,11-02-2023 01:02 AM,Kanpur Nagar,164,04,5143.87,levelCode=164&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
2019,Kharif,PMFBY,UTTAR PRADESH,8031,9901.0,62,6.45,2823.46,56.47,32.73,32.73,90.18,9.77,0.05,4.7,0.7,47.78,46.82,55.64,38.19,6.17,387,11-02-2023 01:02 AM,Kasganj,202,04,121.93,levelCode=202&levelNo=3&stateCode=09&year=2019&seasonCode=01&schemeCode=04
